id,visitid,violation,details_id,obs
5649,6706962,41-17-4,17892876,"Intermediate - Spray bottle containing toxic substance not labeled.

Observed bottle of chemical in bar area without a label with common name. Operator labeled bottle. **Corrected On-Site** **Warning**"
5650,6706962,14-76-6,17892879,"Intermediate - Walk-in cooler not maintained in good repair.  Do not store potentially hazardous (time/temperature control for safety) food in this unit until the unit is repaired.

Observed ambient temperature of unit 2 walk in cooler at 46F. **Warning**"
6648,6713067,36-34-5,17905280,"Basic - Ceiling/ceiling tiles/vents soiled with accumulated food debris, grease, dust, or mold-like substance. **Warning**"
6649,6713067,14-09-4,17905272,Basic - Cutting board has cut marks and is no longer cleanable at cookline.. **Warning**
6650,6713067,35B-01-4,17905277,"Basic - Exterior door has a gap at the threshold that opens to the outside, rear door. **Warning**"
6651,6713067,36-22-4,17905274,Basic - Floor area(s) covered with standing water by the mop sink. **Warning**
6652,6713067,08B-38-4,17905271,Basic - Food stored on floor. Observed a bucket of raw chicken and a bucket of spices on the kitchen floor. Operator removed the the bucket of raw chicken and the bucket of spices from the floor. Observed cases of soda on the floor facing the front counter. **Corrective Action Taken** **Warning**
6653,6713067,06-04-4,17905270,Basic - Potentially hazardous (time/temperature control for safety) food thawed at room temperature. Observed fish on prep table thawing at room temperature. **Warning**
6654,6713067,08B-13-4,17905267,Basic - Stored food not covered in walk-in cooler. Observed fish and chicken not covered in walk in cooler. **Warning**
6655,6713067,23-12-4,17905278,Basic - Walk-in cooler and/or walk-in freezer shelves soiled with encrusted food debris. Observed soiled walk in cooler's ceiling.  **Warning**
6656,6713067,42-01-4,17905266,Basic - Wet mop not stored in a manner to allow the mop to dry. **Warning**
6657,6713067,21-12-4,17905273,Basic - Wet wiping cloth not stored in sanitizing solution between uses. **Warning**
6658,6713067,35A-02-5,17905276,"High Priority - Live, small flying insects in kitchen, food preparation area, or food storage area. Observed 2 flies flying around the kitchen area not landing on food or food surface. **Warning**"
6659,6713067,03A-02-4,17905279,"High Priority - Potentially hazardous (time/temperature control for safety) food cold held at greater than 41 degrees Fahrenheit, raw marinated fish 46°F in walk in cooler stored overnight stated the operator. **Warning**"
6660,6713067,35A-05-4,17905269,High Priority - Roach activity present as evidenced by live roaches found. Observed 7 live roaches under the small steam table at front counter. **Warning**
6661,6713067,41-02-4,17905268,High Priority - Toxic substance/chemical stored by or with food. Observed a bottle of detergent next to fish on the prep table . Operator removed the bottle of detergent. **Corrective Action Taken** **Warning**
6662,6713067,53A-05-6,17905275,Intermediate - No currently certified food service manager on duty with four or more employees engaged in food preparation/handling.  A list of accredited food manager certification examination providers can be found at http://www.myfloridalicense.com/DBPR/hotels-restaurants/food-lodging/food-manager/ **Warning**
7541,6733557,36-36-4,17975707,Basic - Ceiling tile missing near water heater.  **Warning**
7542,6733557,35A-03-4,17975705,"Basic - Dead roaches on premises.
3 dead roaches next to go bags in front counter. Manger cleaned and sanitized area.  **Warning**"
7543,6733557,36-73-4,17975704,"Basic - Floor soiled/has accumulation of debris.
Under equipment and shelf. **Warning**"
7544,6733557,23-09-4,17975708,Basic - Soiled reach-in cooler gaskets in front counter.  **Warning**
7545,6733557,03A-02-4,17975702,"High Priority - Potentially hazardous (time/temperature control for safety) food cold held at greater than 41 degrees Fahrenheit.
22 lb tomatoes balsamic  (53°F - Cold Holding); 25 lbs black beans and corn  (53°F - Cold Holding) ; 50 lbs shredded cheese  (47°F - Cold Holding); 36 lbs butter  (53°F - Cold Holding); 52lbs cook ribs  (50-52°F - Cold Holding); observe ambient 58F all food has been in unit more than 24 hours. See stop sale.  **Warning**"
7546,6733557,35A-04-4,17975703,"High Priority - Rodent activity present as evidenced by rodent droppings found.
8 dry dropping next to water heater 
2 fresh dropping under to fo container shelf 
3 fresh under soda boxes. 
Manager cleaned and sanitized area.  **Warning**"
7547,6733557,01B-02-4,17975701,"High Priority - Stop Sale issued on potentially hazardous (time/temperature control for safety) food due to temperature abuse.

Potentially hazardous (time/temperature control for safety) food cold held at greater than 41 degrees Fahrenheit.
22 lb tomatoes balsamic  (53°F - Cold Holding); 25 lbs black beans and corn  (53°F - Cold Holding) ; 50 lbs shredded cheese  (47°F - Cold Holding); 36 lbs butter  (53°F - Cold Holding); 52lbs cook ribs  (50-52°F - Cold Holding); observe ambient 58F all food has been in unit more than 24 hours.  **Warning**"
7548,6733557,03D-15-4,17975706,"Intermediate - Food being cooled by nonapproved method as evidenced by inadequate rate of cooling during time of inspection.
3:40pm cooked shrimp  (53°F - Cooling) ; dice tomatoes  (56°F - Cooling); Cole slaw  (54°F - Cold Holding) 4:15pm Cooked shrimp 56F cooling, dice tomatoes 54F cooling, Cole slaw 59F cooling observed ambient of unit 58F advised to move to other working unit to bring temperature below 41F.  **Corrective Action Taken** **Warning**"
7549,6733557,14-76-6,17975700,"Intermediate - Walk-in cooler not maintained in good repair.  Do not store potentially hazardous (time/temperature control for safety) food in this unit until the unit is repaired.
Observe ambient of unit 58F, observe leaking from the pipe near fan.  **Warning**"
8174,6734748,36-03-4,17978487,Basic - Cove molding at floor/wall juncture broken/missing by walkin cooler. **Warning**
8175,6734748,35A-03-4,17978481,"Basic - Dead roaches on premises.
1 dead roach by dishwashing area
1 dead roach bt glass door cooler in front line
1 dead roach on floor near prep sink.
3 dead roaches on floor near walkin cooler.
5 dead roaches by chest freezer near ice machine. **Warning**"
8176,6734748,12B-02-4,17978498,Basic - Employee eating in a food preparation or other restricted area. Open employee drink stored next to clean containers above 3 compartment sink in dishwashing area. **Warning**
8177,6734748,13-03-4,17978505,"Basic - Employee with no hair restraint while engaging in food preparation.
Servers prepping foods without hair restraints. **Warning**"
8178,6734748,14-11-4,17978510,"Basic - Equipment in poor repair.
Bottom of prep table rusted out by meat grinder at cookline.
Rusted shelving units on lass door cooler at front line. **Warning**"
8179,6734748,14-10-4,17978485,"Basic - Equipment or utensils not designed or constructed in a durable manner.
Homemade scoop made out of plastic bottle observed. **Warning**"
8180,6734748,36-22-4,17978495,"Basic - Floor area(s) covered with standing water in cookline and prep area.

Floors soiled throughout cookline , prep areas, behind coolers and dishwashing area.

Grease buildup on floor behind cooking equipment at cookline. **Warning**"
8181,6734748,36-18-4,17978497,"Basic - Floor tiles cracked, broken or in disrepair in dishwashing area.  Water pooling in gaps. **Warning**"
8182,6734748,35B-08-4,17978486,Basic - Fly sticky tape hanging over food/food preparation area/food-contact equipment. Above food prep table in rear prep area. **Warning**
8183,6734748,08B-38-4,17978499,"Basic - Food stored on floor.
Noodles on floor at walkin cooler.
Raw chicken on floor at walkin freezer. **Warning**"
8184,6734748,36-24-5,17978484,Basic - Hole in or other damage to wall I dishwashing area. **Warning**
8185,6734748,10-17-4,17978480,Basic - In-use knife/knives stored in cracks between pieces of equipment at cookline. **Warning**
8186,6734748,36-70-4,17978508,Basic - Objectionable odor in establishment. Strong odors coming from dishwashing are where water is pooling in gaps between cracked tiles. **Warning**
8187,6734748,16-48-4,17978507,Basic - Old food stuck to clean dishware/utensils. On shelving unit near kitchen entryway. **Warning**
8188,6734748,23-05-4,17978493,"Basic - Soil residue build-up on nonfood-contact surface.

Top off dish machine soiled.
Drainboard  board for clean dishes at dishmachine soiled.
Door rails and exterior of doors soiled at glass door coolers in front of cookline area.
Table top fan soiled at cookline.
Can opener stand soiled at cookline.
Walkin cooler door and handle soiled.
Exterior of flour, sugar and salt containers soiled in dry storage.
Gaskets soiled at sushi bar cooler. **Warning**"
8189,6734748,08B-13-4,17978490,"Basic - Stored food not covered in walk-in cooler. Pork.

Uncovered dumplings and chicken at walkin freezer. **Warning**"
8190,6734748,21-12-4,17978482,Basic - Wet wiping cloth not stored in sanitizing solution between uses. **Warning**
8191,6734748,22-41-4,17978503,"High Priority - Dishmachine chlorine sanitizer not at proper minimum strength. Discontinue use of dishmachine for sanitizing and set up manual sanitization until dishmachine is repaired and sanitizing properly.
0 ppm chlorine **Warning**"
8192,6734748,12A-25-4,17978496,"High Priority - Employee touched face/hair and then engaged in food preparation, handled clean equipment or utensils, or touched unwrapped single-service items without washing hands.
Employee wiped mouth with gloved hand then continued prepping foods without changing gloves or washing hands.
Employee washed hands and changed gloves. **Corrected On-Site** **Warning**"
8193,6734748,22-45-4,17978500,"High Priority - Food-contact surfaces not sanitized after cleaning, before use. Do not use equipment/utensils not properly sanitized.
0 ppm chlorine used when washing dishes and utensils at dish machine. **Warning**"
8194,6734748,35A-02-5,17978504,"High Priority - Live, small flying insects in kitchen, food preparation area, or food storage area.
2 live flies landing on prep table at cookline.
3 fly landing on bus pan in dishwashing area.
1 live fly landing inside clean container at cookline.
3 flies flying around back door area.
1 live fly landing on chest freezer in sushi bar area.  **Warning**"
8195,6734748,03A-02-4,17978502,"High Priority - Potentially hazardous (time/temperature control for safety) food cold held at greater than 41 degrees Fahrenheit.

Over stacked Krab meat 57F and raw beef 51F at cookline flip top cooler closest to handwash sink. Food stacked above rim level of container. In cooler for less than 4 hours.

Raw fish 48-49F, crab 47F, ribs 51F,and chicken 49F all at glass door cooler in front line area closest to walkin cooler. Foods moved from walkin cooler to reach in cooler less than 4 hours ago.

Raw fish 57F, Mac n cheese 56F, Krab salad 56F, raw chicken 52F, stuffed mushrooms 56F, cheese 56F ,and raw chicken 56F all at glass door cooler in frontline area. Foods moved from walkin cooler to reach in cooler less than 4 hours ago. **Warning**"
