id,visitid,violation,details_id,obs
10439,6729436,31B-02-4,17961405,"Intermediate - - From initial inspection : Intermediate - No paper towels or mechanical hand drying device provided at handwash sink.
Hand sink next to three compartment sink.     - From follow-up inspection 2018-09-19:  **Time Extended**"
10440,6729436,31B-03-4,17961400,Intermediate - - From initial inspection : Intermediate - No soap provided at handwash sink. Hand sink next to three compartment sink.     - From follow-up inspection 2018-09-19:  **Time Extended**
10441,6730480,35A-03-4,17968373,"Basic - - From initial inspection : Basic - Dead roaches on premises.
2 dead on shelf in front counter 
2 dead under shelf where plates are stored.
3 dead as you walk in to kitchen
1 dead on lid on food container in shelf in prep area. 
1 dead on door across the bathroom. 
1 dead on cutting board on prep area. 
1 dead in side walk in cooler 
2 dead on prep table 
4 dead near dry storage shelf. 
2 dead near sink across bathroom     - From follow-up inspection 2018-09-19: 2 dead on shelf in front cook like 
2 dead on door in front of bathroom 
3 dead in between fryer.  **Time Extended**     - From follow-up inspection 2018-09-21: 1 dead in reach in cooler on cook line.  **Time Extended**"
10442,6730480,36-73-4,17968375,"Basic - - From initial inspection : Basic - Floor soiled/has accumulation of debris.
Under equipment and prep tables and shelves.     - From follow-up inspection 2018-09-19:  **Time Extended**     - From follow-up inspection 2018-09-21:  **Time Extended**"
10443,6730480,35A-05-4,17968377,"High Priority - - From initial inspection : High Priority - Roach activity present as evidenced by live roaches found.
1 live walking on door across bathroom. 
7 live on molding in employee bathroom. 
2 live inside of togo utensils box in front counter.
4 live in reach in cooler on cookline 
1 live in sugar container 
2 live on floor near walk in coolers 
3 live in between reach in cooler gasket on cook line.     - From follow-up inspection 2018-09-19: 2 live on door across the bathroom.
2 live inside oven in cook line 
2 live on wall in prep area
2 live on wall going into the kitchen  **Time Extended**     - From follow-up inspection 2018-09-21: 4 live inside oven in cook line
2 live on wall in back prep area.   **Time Extended**"
10444,6730480,22-02-4,17968374,"Intermediate - - From initial inspection : Intermediate - Accumulation of food debris/grease on food-contact surface.
On counter tops in prep area. 
Gaskets in reach in cooler.     - From follow-up inspection 2018-09-19:  **Time Extended**     - From follow-up inspection 2018-09-21:  **Time Extended**"
10445,6730480,01C-03-4,17968372,"Intermediate - - From initial inspection : Intermediate - Clam/mussel/oyster tags not marked with last date served.
     - From follow-up inspection 2018-09-19:  **Time Extended**     - From follow-up inspection 2018-09-21:  **Time Extended**"
10446,6730480,31B-02-4,17968376,"Intermediate - - From initial inspection : Intermediate - No paper towels or mechanical hand drying device provided at handwash sink.
Hand sink next to three compartment sink.     - From follow-up inspection 2018-09-19:  **Time Extended**     - From follow-up inspection 2018-09-21:  **Time Extended**"
10447,6730480,31B-03-4,17968371,Intermediate - - From initial inspection : Intermediate - No soap provided at handwash sink. Hand sink next to three compartment sink.     - From follow-up inspection 2018-09-19:  **Time Extended**     - From follow-up inspection 2018-09-21:  **Time Extended**
11025,6698498,N/A,0,No Violations Were Observed
12554,6706262,32-07-4,17879874,"Basic - - From initial inspection : Basic - Bathroom facility not clean, employee restroom. **Warning**     - From follow-up inspection 2018-08-18:  **Time Extended**"
12555,6706262,35A-03-4,17879875,Basic - - From initial inspection : Basic - Dead roaches on premises. Observed 3 dead roaches by the steam table at cookline. **Warning**     - From follow-up inspection 2018-08-18: Observed 5 dead roaches by the dry storage area and 2 dead roaches under the steam table.  **Time Extended**
12556,6706262,36-41-4,17879878,"Basic - - From initial inspection : Basic - Fan cover in walk-in cooler/freezer has accumulation of dust or debris, walk in cooler. **Warning**     - From follow-up inspection 2018-08-18:  **Time Extended**"
12557,6706262,08B-38-4,17879877,Basic - - From initial inspection : Basic - Food stored on floor. Observed 7 gallons of oil on the kitchen floor. Observed a box of shrimps in the walk in freezer's floor. Observed a container of chicken wings in the walk in cooler's floor. **Warning**     - From follow-up inspection 2018-08-18:  **Time Extended**
12558,6706262,22-19-4,17879882,Basic - - From initial inspection : Basic - Interior of microwave soiled with encrusted food debris at cookline. **Warning**     - From follow-up inspection 2018-08-18:  **Time Extended**
12559,6706262,33-38-4,17879881,Basic - - From initial inspection : Basic - No waste receptacle installed at handwash sink provided with disposable towels in the kitchen area. **Warning**     - From follow-up inspection 2018-08-18:  **Time Extended**
12560,6706262,35B-03-4,17879884,"Basic - - From initial inspection : Basic - Outer openings not protected with self-closing doors, rear door. **Warning**     - From follow-up inspection 2018-08-18:  **Time Extended**"
12561,6706262,23-12-4,17879880,Basic - - From initial inspection : Basic - Walk-in cooler and/or walk-in freezer shelves soiled with encrusted food debris. **Warning**     - From follow-up inspection 2018-08-18:  **Time Extended**
12562,6706262,42-01-4,17879883,Basic - - From initial inspection : Basic - Wet mop not stored in a manner to allow the mop to dry. **Warning**     - From follow-up inspection 2018-08-18:  **Time Extended**
12563,6706262,35A-05-4,17879879,"High Priority - - From initial inspection : High Priority - Roach activity present as evidenced by live roaches found. Observed 2 live roaches on the table of the kitchen area, 1 live roach by the steam table in kitchen area, observed 6 live roaches under steam table at cookline, observed 3 live roaches under the water cooler facing the walk in cooler, observed 8 live roaches in private room close to kitchen, observed 7 live roaches in employee restroom close to the dry storage area. **Warning**     - From follow-up inspection 2018-08-18: Observed 7 live roaches in cabinet containing paper towels at dry storage area. **Time Extended**"
12564,6706262,27-16-4,17879876,Intermediate - - From initial inspection : Intermediate - Hot water not provided/shut off at employee handwash sink. Observed no hot water in employee restrooms. **Warning**     - From follow-up inspection 2018-08-18:  **Time Extended**
17612,6708293,35A-05-4,17889689,High Priority - - From initial inspection : High Priority - Roach activity present as evidenced by live roaches found. 1 live on wall next to pantry station in the kitchen. 2 live on prep surface with slicer and microwave next to double door reach in and air handler. 1 live on wall behind clean pots shelf in dish area. 2 live under pantry station flip top coolers. 3 live on ceiling above clean glasses in the dish area. **Warning**     - From follow-up inspection 2018-08-22: 5 live on floor in dry food storage area Downstairs. **Admin Complaint**
18652,6673715,14-09-4,17774164,Basic - - From initial inspection : Basic - Cutting board has cut marks and is no longer cleanable. **Warning**     - From follow-up inspection 2018-07-10: Same **Time Extended**
18653,6673715,35A-03-4,17774166,"Basic - - From initial inspection : Basic - Dead roaches on premises.
1 dead on floor in front of hand sink by entrance door.
1 dead in between wall and glass display case next to hot hold tray of rice at front counter.
5 dead on floor under hot hold units at front counter.
Manager cleaned all  **Corrected On-Site** **Warning**     - From follow-up inspection 2018-07-10: 1 dead on cook line employee cleaned.
1 dead at front counter manager cleaned **Admin Complaint**"
18654,6673715,03A-02-4,17774163,High Priority - - From initial inspection : High Priority - Potentially hazardous (time/temperature control for safety) food cold held at greater than 41 degrees Fahrenheit. Rehydrated garlic in water 87 f less than 1 hour. explained time as public health control . **Warning**     - From follow-up inspection 2018-07-10: No rehydrated garlic at the time of inspection. Establishment not open **Time Extended**
18655,6673715,03B-01-5,17774161,"High Priority - - From initial inspection : High Priority - Potentially hazardous (time/temperature control for safety) food hot held at less than 135 degrees Fahrenheit or above. general chicken 89 in grey tub, 127 in fry baskets hanging on fryer . Less than 1 hour. Explained  hot hold temperature 135 or higher or use time as public health control . **Warning**     - From follow-up inspection 2018-07-10: No hot food available. Establishment license under suspension. **Time Extended**"
